"ISO-date","Name","PMB-id","Latitude","Longitude","Type","Wikidata"
1930-04-13,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-04-14,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-04-15,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-04-16,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-04-17,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-04-18,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-04-19,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-04-20,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-04-21,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-04-22,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-04-23,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-04-24,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-04-25,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-04-26,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-04-27,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-04-28,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-04-29,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-04-30,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-05-01,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-05-02,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-05-03,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-05-04,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-05-05,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-05-06,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-05-07,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-05-08,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-05-13,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-05-14,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-05-15,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-05-16,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-05-17,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-05-18,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-05-19,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-05-20,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-05-21,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-05-22,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-05-23,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-05-24,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-05-25,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-05-26,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-05-27,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-05-28,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-05-29,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-05-30,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-05-31,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-06-01,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-06-02,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-06-03,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-06-04,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-06-05,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-06-06,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-06-07,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-06-08,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-06-09,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-06-10,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-06-11,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-06-12,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-06-13,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-06-14,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-06-15,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-06-16,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-06-17,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-06-18,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-06-19,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-06-20,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-06-21,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-06-22,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-06-23,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-06-24,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-06-25,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-06-26,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-06-27,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-06-28,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-06-29,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-06-30,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-07-01,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-07-02,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-07-03,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-07-04,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-07-05,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-07-06,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-07-07,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-07-08,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-07-09,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-07-10,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-07-11,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-07-12,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-07-13,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-07-14,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-07-15,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-07-16,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-07-31,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-08-11,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-08-12,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-08-13,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-08-14,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-08-15,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-08-16,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-08-17,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-08-18,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-08-19,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-08-20,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-08-21,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-08-22,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-08-23,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-08-24,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-08-25,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-09-09,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-09-10,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-09-11,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-09-12,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-09-13,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-09-14,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-09-15,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-09-16,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-09-17,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-09-18,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-09-19,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-09-20,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-09-21,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-09-22,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-09-23,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-09-24,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-09-25,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-09-26,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-09-27,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-09-28,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-09-29,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-09-30,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-10-01,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-10-02,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-10-03,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-10-04,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-10-05,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-10-06,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-10-07,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-10-08,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-10-09,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-10-10,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-10-11,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-10-12,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-10-13,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-10-14,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-10-15,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-10-16,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-10-17,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-10-18,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-10-19,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-10-20,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-10-21,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-10-22,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-10-23,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-10-24,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-10-25,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-10-26,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-10-27,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-10-28,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-10-29,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-10-30,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-10-31,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-11-01,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-11-02,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-11-03,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-11-04,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-11-05,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-11-06,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-11-07,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-11-08,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-11-09,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-11-10,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-11-21,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-11-22,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-11-23,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-11-24,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-11-25,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-11-26,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
1930-11-27,"Wien",pmb50,"48,208333","16,373056","Verwaltungsgebiet Administrative district","Q1741"
